Teks,label,clean
"Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268",promo,jumat baik promo bronet jam gb hr rp bronet gb hr jam gb gb rp segera aktif paket lalu info ld
"Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1",promo,kapan lg beli paket flash mulai gb mytelkomsel dpt extra pulsa rp rb utk beli pertama sjk aug sept cek detail paket tsel me mytsel
Karena kamu pelanggan setia kamu bisa tukarkan hp smartfrenmu dg Andromax E 4G LTE hny 859rb(nrml 999rb). Segera ke Galeri Smartfren,promo,kamu langgan setia kamu tukar hp smartfrenmu dg andromax e g lte hny rb nrml rb segera galeri smartfren
"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G",promo,kartu g lte telah aktif kuota tambah sd gb konten tarik jaring g hub info lokasi www indosatooredoo com g
"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",promo,sempat langka cuma buat kamu loh gb cuma rp balas sms dengan ketik y s d november bonus laku hari tl d
"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",promo,ketik flash spasi info kirim utk status paket kamu loopers dptkan info tren anak muda challenge beli paket loop co id follow loop id
Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,promo,ketik s d maret cuma rp rb per bln lgs dptkan gb g bonus gb g utk internetan telp sms puas ke semua nomor
"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",promo,khusus buat kamu yg doyan internetan cukup rb k bs internetan slm minggu kuota gb buru ketik oke pnwrn sd khusus nomor
"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",promo,khusus buat kamu paket internet ribu dgn kuota gb lama hr laku jam jaring cepat indosat balas sms ketik ke sd mei
"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",promo,kocak abis mau liat aksi pemuda galau iseng gokil kepung polisi super cantik tonton aja comic via hp kamu cmn hr ketik film
"Koinmu tinggal dikit untuk lanjutin gamesmu? Beli pakai pulsa aja Bro, cek http://tsel.me/jajanonline",promo,koin tinggal dikit lanjutin gamesmu beli pakai pulsa aja bro cek http tsel me jajanonline
Kuota Internet sudah habis. Segera isi kuota Anda di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info:123,promo,kuota internet habis segera isi kuota di akses aplikasi bimatri gadget info
"Lebih hemat langganan paket Data MINGGUAN. Cuma Rp10.900. Caranya? gampang kok, cukup ketik KUOTA(spasi)10K krm sms ke 363.",promo,lebih hemat langgan paket data minggu cuma rp cara gampang kok cukup ketik kuota spasi k krm sms
"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",promo,lebih hemat langgan paket internet minggu dgn kuota mb cuma rp cara gampang cukup ketik kuota spasi k
"LINE Lets Get Rich semakin seru, tambah koinnya dari pulsamu, mudah banget caranya di google play",promo,line lets get rich makin seru tambah koin pulsa mudah banget cara google play
"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",promo,loopers pakettelkomselflash rp utk mb tambah mb g gb laku hari tlh aktif paket otomatis panjang pd akhir masa aktif kamu langgan paket
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",promo,maaf kamu milik bonus kuota bonus kuota hingga gb toko dekat laku jawa timur bal lombok
"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",promo,main terus games mu sekarang beli koin pakai pulsa cek cara http tsel me jajanonline
Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,promo,main terus gamesmu beli banyak nya apps in apps google play store
Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,promo,ingat warkop dki nsp nya gratis akses dan promo gratis sesuai hobi
Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,promo,mau bonus keren indosat ooredoo ketik hp kamu sekarang
MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,promo,mau bonus pulsa indosat ooredoo ketik call hp kamu mei
"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",promo,mau cepat ga mau ribet cek pulsa sisa kuota internetmu yuk download aplikasi mycare sekarang atau akses https mycare indosatooredoo com
"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",promo,mau cepat gift paket extra kuota internet ga mau ribet isi ulang pulsa download aja aplikasi mycare smuanya jadi mudah install http bit ly mycareply
"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",promo,mau download file besar putus tinggal hari gatis mifi modem g spesial bawa sms ke galeri sf isi pulsa rb sana s d jan dl
"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",promo,mau ekstra telpon sms internetan s k laku ikut surveu singkat aplikasi musik s d september klik http tsel me mulu
"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",promo,mau internetan kuota besar harga murah buru cek tawar khusus nomor kamu cuma laku juli
"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",promo,mau jajan gak usah mana mana sob jajan online aja utama buat kamu suka nge games cek http tsel me jajanonline
"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",promo,mau paket data gb buat bulan cuma ribu buru ketik mau tawar hanya laku sd jul
"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",promo,mau paket data cuma ribu buru cek tawar hanya laku juli
Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,promo,mau pergi hati nya aliando hp kamu ambil nsp gratis nya akses dan promo gratis sesuai hobi
Merdeka Hot Sale 45%! Kuota 5GB 30Hari(Rp125rb) CUMA Rp68rb penawaran terbatas! Cek SEKARANG di *111*1# .D966,promo,merdeka hot sale kuota gb hari rp rb cuma rp rb tawar batas cek sekarang d
Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB,promo,migrasi kartu ke kartuhalo nomor tetap sama paket spesial gb rb bulan kunjung grapari tunjuk sms promo batas skb
"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",promo,murah seru banget main gamesmu pakai pulsa aja beli koin cek cara http tsel me jajanonline
MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16,promo,murah rp rb dptkan gb paket internetan utk hr kini internetan jadi makin seru aktif segera promo s d feb
"Naik Lebih Sering, Hemat Lebih Banyak bersama GRAB!  Cukup lakukan 1 perjalanan biasa dengan GRABCAR atau GRABTAXI dan kamu akan OTOMATIS mendapatkan diskon di perjalanan berikutnya! Nikmati diskon bertahap hinga 35ribu/trip, ayo coba dan buktikan!",promo,naik lebih sering hemat lebih banyak sama grab cukup laku jalan biasa grabcar grabtaxi kamu otomatis diskon jalan ikut nikmat diskon tahap hinga ribu trip ayo coba bukti
"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",promo,nasabah yth rekening btpn wow sudah aktif laku transaksi lalu pin rahasia info hub
"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",promo,nelpon murah rp panggil mal sin thailand hk china usa dgn tekan kode negara no tuju info www indosatooredoo com flatcall
"Nikmati Combo Wendy's Fried Chicken, nasi dan minum hanya Rp. 19.000 periode 13-19 Juni'16.Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas.Promo *606#",promo,nikmat combo wendy s fried chicken nasi minum rp periode juni tukar sms di wendy s dekat sedia batas promo
Nikmati Disc.40% utk Dominos Pizza Premium BIG PARTY WEEKEND.Harga Mulai Rp.48rb.Berlaku dine in/take away s/d 8 May'16.Kunjungi store terdekat/hubungi 1500366,promo,nikmat disc utk dominos pizza premium big party weekend harga mulai rp rb laku dine in take away s d may kunjung store dekat hubung
Nikmati Discount 20% di Bakmi GM setiap hari hny dgn TCASH TAP! S&K berlaku. Info tsel.me/tappromo,promo,nikmat discount bakmi gm tiap hari hny dgn tcash tap s k laku info tsel me tappromo
"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",promo,nikmat diskon tarif sli semua negara mulai pukul sd wib sd agustus info lengkap ketik www indosat com iddpromo
"Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK",promo,nikmat diskon tarif indosat hingga negara chn mla hkg sng twn vtm macau laku feb info hub ok
Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dgn pkt Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,promo,nikmat double internetan jaring data kuat gb gb g tlp sms puas dgn pkt freedom combo daftar http mycare indosatooredoo com
"Nikmati DOUBLE kuota PROMO 10GB(4G) di jaringan Data terkuat, UNLIMITED Nelp&SMS. 24JAM, dgn pkt Freedom Combo. Tekan *123# atau indosatooredoo.com/freedom",promo,nikmat double kuota promo gb g jaring data kuat unlimited nelp sms jam dgn pkt freedom combo tekan indosatooredoo com freedom
Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,promo,nikmat ekstra pulsa dgn isi ulang min rb aplikasi mytelkomsel t cash download di http tsel me promo s d agst
Nikmati EKSTRA PULSA 50% dgn isi ulang min. 100rb HANYA di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16,promo,nikmat ekstra pulsa dgn isi ulang min rb aplikasi mytelkomsel kartu kredit visa download di http tsel me promo s d agst
Nikmati EXTRA 2GB 4G LTE + EXTRA kuota hingga 1GB midnight dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,promo,nikmat extra gb g lte extra kuota hingga gb midnight dg beli pkt flash gb hr mulai rp rb cek tarif tsel me fl skb
Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,promo,nikmat extra gb g lte extra voucher belanja hingga rb dg beli pkt flash gb hr mulai rp rb cek tarif tsel me fl skb
NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100,promo,nikmat indosat super g utk internetan ckp rb minggu dpt kuota mb mb bonus mb jam cepat hgg mbps tekan syarat laku hub
"Nikmati kemudahan pembayaran iuran BPJS dgn TCASH. Cukup hubungi *800#, pilih menu pembayaran ATAU gunakan app T-Wallet di smartphone Android dan iPhone.",promo,nikmat mudah bayar iur bpjs dgn tcash cukup hubung pilih menu bayar guna app t wallet smartphone android iphone
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Freedom Mini. ketik *123*88#,promo,nikmat nelpon sms unlimited sama indosat ooredoo internetan puas hari paket freedom mini ketik
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,promo,nikmat nelpon sms unlimited sama indosat ooredoo internetan puas hari paket ramadhan unlimited ketik
Nomor Anda telah diisi dengan nomor SN 6081606122581198060.,promo,nomor telah isi nomor sn
"Nomor kamu tidak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",promo,nomor kamu milik paket netmax paket netmax gb gb lalu hape aplikasi bimatri website tri co id
Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001,promo,nomor memang paling untung tes identitas sedia menang pulsa rp rb tes kirim sms y sekarang info vd
Pakai handphone XL Axiata mu langsung bisa internetan pakai XL,promo,pakai handphone xl axiata mu langsung internetan pakai xl
Pakai XL tdk perlu repot setting bisa langsung internetan. Yuk aktifkan paket Internet di My.XL.co.id sekarang.,promo,pakai xl tdk perlu repot setting langsung internetan yuk aktif paket internet my xl co id sekarang
Paket 1.5GB berhasil diaktifkan. Restart hape kamu utk dpt menikmati kuota internetan selama 90hari. Cek sisa kuota di *557*8#,promo,paket gb hasil aktif restart hape kamu utk dpt nikmat kuota internetan lama hari cek sisa kuota
Paket Anda sudah di non-aktifkan atas permintaan Anda. Penggunaan Internet anda akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda. Hubungi *363# untuk aktifkan Paket Internet lainnya. Info lebih lanjut www.telkomsel.com,promo,paket sudah non aktif atas minta guna internet akan kena tariff dasar internet sesuai skema tariff kartu hubung aktif paket internet info lebih lanjut www telkomsel com
"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",promo,paket bronet jam mb hr aktif nikmat mb laku aktif s d promo axis telp info
"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",promo,paket bronet jam gb hr rp segera aktif temu tawar tarik axis telp info
"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",promo,paket bronet gb hr jam aktif nikmat internet gb laku hingga jam aktif s d promo axis telp info
Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,promo,paket flash mb utk hari akhir pd tarif non paket laku tgl tsb info hubung cek kuota
"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",promo,paket internet bronet jam gb hr kamu aktif otomatis panjang jam info
"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",promo,paket internet spesial buat kamu internetan lama minggu dgn kuota gb cuma rp rb ayo segera ketik kebut kirim sd juli jgn lupa
Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,promo,paket super murah pcs c strip ayam sayap nasi teh pucuk rp tukar sms di cfc yogya subang hari lama sedia ada promo
"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",promo,paket super ngebut gb hr rp rb sudah aktif nikmat mb g di g panjang mar jam info
Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda .  Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet ,promo,paket tsel flash akhir tgl panjang dg mb utk hari harga dpt ubah sesuai lokasi pasti pulsa cukup utk henti langgan ketik flash off info detail tariff lihat tsel me internet
Pelanggan Yth. Update informasi tarif terbaru anda di tsel.me/as atau hubungi 188 (Rp 300/call).,promo,langgan yth update informasi tarif baru di tsel me as hubung rp call
Pembelian Dave's Single Burger Gratis Small Fries & Minum. Periode 5-11 September 2016. Tukarkan SMS ini di Wendy's terdekat! Penawaran terbatas.Promo *606#,promo,beli dave s single burger gratis small fries minum periode september tukar sms di wendy s dekat tawar batas promo
"PENAWARAN KHUSUS! BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T536",promo,tawar khusus bonus kuota mb hr cukup isi ulang min hari ayo buru isi pulsa sekarang t
"Penawaran Spesial, Obral Paket Data 1.5 GB(00-24)+nelpon sepuasnya ke nmr Indosat hanya Rp20rb utk 1minggu.Daftar skrg ketik YA ke 929 berlaku hari ini RTX1",promo,tawar spesial obral paket data gb nelpon puas nmr indosat rp rb utk minggu daftar skrg ketik ke laku hari rtx
"Plg yth,Mohon memberikan nilai kepuasan pengalaman layanan Telkomsel ketik 1 utk bhs Indonesia & Type 2 for English send to 1166(FREE) (for int'l charged)",promo,plg yth mohon beri nilai puas alam layan telkomsel ketik utk bhs indonesia type for english send to free for int l charged
Promo diperpanjang! Gratis MIFI(modem) 4G hanya untukmu. Tunjukan SMS ini di Galeri Smartfren & isi pulsa 100rb utk bawa pulang MIFI favoritmu. s/d23Nov. DL40K,promo,promo panjang gratis mifi modem g untuk tunjuk sms di galeri smartfren isi pulsa rb utk bawa pulang mifi favorit s d nov dl k
